,player_id,player_name,player_position,team_id,match_id,match_date,match_week,avg_passes,std_passes,avg_minsPlayed,ps_passes,std_ps_passes,ps_minsPlayed,avg_possession,ps_possession,target,is_sub,cheat_possession
72,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,Wing Back,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,24.17241379310345,16.943327733352824,50.51724137931034,21.125,16.447390877177654,42.9375,48.94594594594595,47.28888888888889,21.0,False,38.2
73,aqvkylme8y0hfk6zomed6wlwp,W. Smallbone,Midfielder,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,18.11764705882353,14.598297644507973,39.470588235294116,13.714285714285714,14.738999126063316,31.571428571428573,48.94594594594595,47.28888888888889,6.0,True,38.2
74,aw0rj02265vpzna0vci2mzkve,N. Wood-Gordon,Defender,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,43.3,22.881579199580315,68.2,43.6,20.329781110479278,69.0,48.94594594594595,47.28888888888889,38.0,False,38.2
75,d6tc895jr5kkxotydz2jcjx1w,Mateus Fernandes,Midfielder,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,34.285714285714285,10.20257011614181,80.82857142857142,31.470588235294116,10.063036613386286,78.82352941176471,48.94594594594595,47.28888888888889,36.0,False,38.2
76,k3jsfk92z3c4j0b00rwh152h,R. Stewart,Striker,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,7.090909090909091,6.729852085366297,28.636363636363637,6.6,1.816590212458495,31.2,48.94594594594595,47.28888888888889,17.0,False,38.2
77,2lt2tw1qypl9hmlz529bo0sus,E. Nwaneri,Attacking Midfielder,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,13.0,10.66927051551948,32.56,14.857142857142858,11.811709593301197,38.07142857142857,56.82972972972973,56.53888888888889,39.0,False,61.8
78,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,Defender,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,24.142857142857142,23.68335066879471,32.285714285714285,27.666666666666668,30.767948691238203,29.333333333333332,56.82972972972973,56.53888888888889,64.0,False,61.8
79,4iijb6llnz28unsz4rirr3umt,David Raya,Goalkeeper,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,32.945945945945944,8.055177582517091,90.0,34.388888888888886,9.38797033059354,90.0,56.82972972972973,56.53888888888889,13.0,False,61.8
80,6jgocc12bori2wygyu07c082x,D. Rice,Defensive Midfielder,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,41.794117647058826,19.726584756808716,80.67647058823529,44.1875,20.601678734187335,79.25,56.82972972972973,56.53888888888889,55.0,False,61.8
81,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,Attacking Midfielder,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,17.65625,5.666024236196073,69.65625,16.866666666666667,5.817052108937588,64.8,56.82972972972973,56.53888888888889,25.0,False,61.8
82,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,Defender,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,41.6875,32.84654979344609,64.1875,40.0,29.93882651897588,66.28571428571429,56.82972972972973,56.53888888888889,62.0,False,61.8
83,8i5ee4fmkqhl1rcuo31qomxud,K. Tierney,Defender,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,8.0,7.7106773667781905,15.75,7.142857142857143,6.03955217513604,15.285714285714286,56.82972972972973,56.53888888888889,49.0,False,61.8
84,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,Defender,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,22.72972972972973,12.455807767750237,68.1891891891892,22.72222222222222,12.828303063036987,68.22222222222223,56.82972972972973,56.53888888888889,12.0,True,61.8
85,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,Attacking Midfielder,4dsgumo7d4zupm2ugsvm4zm4d,e720gu288fqplghkdcns8br4k,2025-05-25,38,24.125,12.698211103040904,71.16666666666667,21.181818181818183,10.824215277036778,69.72727272727273,56.82972972972973,56.53888888888889,19.0,True,61.8
