competition_id,competition_name,tourney_cal_id,tourney_cal_name,match_id,match_date,team_id,team_name,opponent_id,home,accuratePass,blockedScoringAtt,cleanSheet,cornerTaken,fkFoulWon,fkFoulLost,goalAssist,goalKicks,goals,goalsConceded,lostCorners,midfielderGoals,ownGoals,penGoalsConceded,penaltyConceded,penaltySave,penaltyWon,possessionPercentage,saves,secondYellow,shotOffTarget,subsMade,totalClearance,totalOffside,totalPass,totalScoringAtt,totalSubOn,totalTackle,totalThrows,totalYellowCard,totalRedCard,wonCorners,wonTackle,penaltyFaced,rescindedRedCard,accurateBackZonePass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFwdZonePass,accurateGoalKicks,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attBxCentre,attBxLeft,attBxRight,attCmissHigh,attCmissHighLeft,attCmissHighRight,attCmissLeft,attCmissRight,attObxCentre,attObxLeft,attObxRight,attObxdLeft,attObxdRight,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attGoalHighCentre,attGoalHighLeft,attGoalHighRight,attGoalLowCentre,attGoalLowLeft,attGoalLowRight,attHdGoal,attHdMiss,attHdPost,attHdTarget,attHdTotal,attIboxBlocked,attIboxGoal,attIboxMiss,attIboxPost,attIboxTarget,attIboxOwnGoal,attOboxOwnGoal,attLfGoal,attLfTarget,attLfTotal,attLgCentre,attLgLeft,attLgRight,attMissHigh,attMissHighLeft,attMissHighRight,attMissLeft,attMissRight,attOboxBlocked,attOboxGoal,attOboxMiss,attOboxPost,attOboxTarget,attObpGoal,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenPost,attPenTarget,attPostHigh,attPostLeft,attPostRight,attRfGoal,attRfTarget,attRfTotal,attSetpiece,attSvHighCentre,attSvHighLeft,attSvHighRight,attSvLowCentre,attSvLowLeft,attSvLowRight,attemptsIbox,attemptsObox,attemptsConcededIbox,attemptsConcededObox,backPass,ballRecovery,challengeLost,clearanceOffLine,contentiousDecision,crossNotClaimed,crosses18yard,crosses18yardplus,dangerousPlay,defenderGoals,dispossessed,diveCatch,diveSave,duelLost,duelWon,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,firstHalfGoals,formationUsed,forwardGoals,fouledFinalThird,goalAssistIntentional,goalsConcededIbox,goalsConcededObox,goodHighClaim,goalsOpenplay,handBall,headClearance,interception,interceptionsInBox,keeperThrows,lastManTackle,longPassOwnToOpp,longPassOwnToOppSuccess,offsideProvoked,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoalAccrued,passesLeft,passesRight,postScoringAtt,punches,ptsDroppedWinningPos,ptsGainedLosingPos,savedIbox,savedObox,savedSetpiece,sixSecondViolation,sixYardBlock,standCatch,standSave,totalAttackingPass,totalAttAssist,totalBackZonePass,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFwdZonePass,totalHighClaim,totalLaunches,totalLayoffs,totalLongBalls,totalThroughBall,touches,touchesInOppBox,turnover,wonContest,totalFlickOn,accurateFlickOn,totalChippedPass,accurateChippedPass,blockedCross,shieldBallOop,foulThrowIn,effectiveBlockedCross,totalPullBack,accuratePullBack,totalKeeperSweeper,accurateKeeperSweeper,goalAssistOpenplay,goalAssistSetplay,attAssistOpenplay,attAssistSetplay,overrun,interceptionWon,bigChanceCreated,bigChanceMissed,bigChanceScored,unsuccessfulTouch,fwdPass,backwardPass,leftsidePass,rightsidePass,successfulFinalThirdPasses,totalFinalThirdPasses,divingSave,possWonDef3rd,possWonMid3rd,possWonAtt3rd,possLostAll,possLostCtrl,goalFastbreak,shotFastbreak,penAreaEntries,hitWoodwork,goalAssistDeadball,freekickCross,accurateFreekickCross,openPlayPass,successfulOpenPlayPass,attemptedTackleFoul,blockedPass,failedToBlock,putThrough,successfulPutThrough,assistPassLost,assistBlockedShot,assistAttemptSaved,assistPost,assistFreeKickWon,assistHandballWon,assistOwnGoal,assistPenaltyWon,shotsConcOnfield,subsGoals,keeperGoals
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,cxyii49crq90gqa1amt6nbg9g,2025-02-25Z,d5ydtvt96bv7fq04yqm2w2632,Southampton,9q0arba2kbnywth8bkxlhgmdr,False,350.0,3.0,0.0,2.0,5.0,9.0,0.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,6.0,0.0,2.0,5.0,12.0,0.0,415.0,7.0,0.0,16.0,13.0,2.0,0.0,2.0,11.0,0.0,0.0,235.0,0.0,4.0,4.0,119.0,4.0,3.0,3.0,12.0,18.0,0.0,13.0,12.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,13.0,6.0,0.0,42.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,42.0,33.0,12.0,6.0,1.0,1.0,37.0,0.0,541,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,3.0,1.0,55.0,31.0,0.0,2.0,4.0,2.0,2.0,0.0,54.0,30.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,259.0,14.0,2.0,10.0,8.0,0.0,166.0,0.0,13.0,14.0,43.0,0.0,551.0,12.0,0.0,4.0,3.0,1.0,18.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,9.0,2.0,2.0,0.0,12.0,126.0,76.0,101.0,112.0,48.0,73.0,2.0,21.0,13.0,2.0,100.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,392.0,333.0,4.0,6.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,cxk2lpo4c91wfp2oka60z5gk4,2025-02-25Z,b9si1jn1lfxfund69e9ogcu2n,Wolves,hzqh7z0mdl3v7gwete66syxp,True,504.0,6.0,0.0,7.0,15.0,8.0,1.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,7.0,3.0,9.0,1.0,570.0,18.0,0.0,10.0,21.0,1.0,0.0,7.0,5.0,0.0,0.0,218.0,1.0,6.0,5.0,292.0,4.0,4.0,3.0,8.0,14.0,1.0,21.0,19.0,12.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,11.0,7.0,10.0,1.0,0.0,46.0,6.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,10.0,0.0,0.0,52.0,47.0,9.0,4.0,1.0,0.0,68.0,1.0,3421,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,6.0,0.0,4.0,0.0,60.0,47.0,0.0,5.0,5.0,5.0,3.0,0.0,75.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,234.0,20.0,7.0,29.0,22.0,0.0,365.0,0.0,11.0,8.0,31.0,2.0,759.0,22.0,0.0,10.0,1.0,1.0,31.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,17.0,165.0,84.0,158.0,163.0,111.0,149.0,1.0,20.0,20.0,2.0,127.0,127.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,550.0,486.0,4.0,5.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,cxk2lpo4c91wfp2oka60z5gk4,2025-02-25Z,hzqh7z0mdl3v7gwete66syxp,Fulham,b9si1jn1lfxfund69e9ogcu2n,False,327.0,3.0,0.0,4.0,8.0,15.0,2.0,11.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,3.0,5.0,40.0,0.0,387.0,11.0,0.0,20.0,8.0,3.0,0.0,5.0,17.0,0.0,0.0,196.0,1.0,3.0,2.0,134.0,8.0,6.0,14.0,4.0,27.0,1.0,7.0,12.0,19.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,11.0,7.0,0.0,43.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,47.0,52.0,40.0,23.0,0.0,1.0,46.0,1.0,3421,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,23.0,6.0,0.0,6.0,0.0,51.0,31.0,0.0,2.0,8.0,5.0,5.0,0.0,37.0,52.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,213.0,12.0,3.0,9.0,6.0,0.0,183.0,0.0,30.0,5.0,51.0,5.0,562.0,14.0,0.0,6.0,2.0,0.0,22.0,12.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,1.0,6.0,4.0,2.0,2.0,17.0,136.0,71.0,86.0,94.0,74.0,100.0,0.0,18.0,15.0,3.0,95.0,95.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,364.0,308.0,7.0,4.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,cvya3ffjz705z0y4df7n3s1lg,2025-02-25Z,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace,b496gs285it6bheuikox6z9mj,True,187.0,5.0,0.0,3.0,10.0,19.0,3.0,7.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,1.0,0.0,8.0,3.0,23.0,7.0,257.0,19.0,0.0,32.0,13.0,3.0,0.0,3.0,21.0,0.0,0.0,103.0,1.0,4.0,3.0,88.0,4.0,1.0,4.0,2.0,16.0,0.0,10.0,14.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,5.0,6.0,0.0,0.0,50.0,11.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,51.0,55.0,23.0,9.0,0.0,0.0,47.0,1.0,3421,3.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,9.0,10.0,0.0,1.0,0.0,41.0,16.0,0.0,5.0,9.0,6.0,1.0,0.0,21.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,125.0,8.0,3.0,12.0,9.0,4.0,144.0,0.0,21.0,2.0,47.0,0.0,441.0,29.0,0.0,4.0,4.0,2.0,21.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,10.0,1.0,0.0,10.0,4.0,4.0,2.0,9.0,121.0,37.0,48.0,51.0,49.0,85.0,0.0,16.0,25.0,5.0,105.0,105.0,0.0,4.0,22.0,0.0,0.0,1.0,0.0,231.0,171.0,12.0,10.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,cvya3ffjz705z0y4df7n3s1lg,2025-02-25Z,b496gs285it6bheuikox6z9mj,Aston Villa,1c8m2ko0wxq1asfkuykurdr0y,False,404.0,1.0,0.0,8.0,19.0,10.0,1.0,9.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1,2.0,0.0,3.0,5.0,14.0,7.0,468.0,6.0,0.0,8.0,20.0,1.0,0.0,8.0,4.0,0.0,0.0,239.0,3.0,5.0,2.0,170.0,8.0,1.0,0.0,7.0,19.0,0.0,14.0,9.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,14.0,5.0,0.0,46.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,19.0,0.0,0.0,55.0,51.0,14.0,5.0,1.0,0.0,46.0,0.0,343,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,9.0,0.0,1.0,0.0,46.0,32.0,0.0,2.0,3.0,2.0,5.0,0.0,50.0,35.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,259.0,24.0,7.0,13.0,6.0,0.0,222.0,0.0,4.0,7.0,29.0,1.0,662.0,20.0,0.0,11.0,5.0,4.0,22.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,9.0,2.0,1.0,1.0,26.0,152.0,59.0,121.0,136.0,73.0,106.0,1.0,21.0,21.0,1.0,143.0,143.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,426.0,365.0,5.0,5.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,cvk0erynir4aj77er9ldbjm6s,2025-02-25Z,e5p0ehyguld7egzhiedpdnc3w,Brighton,1pse9ta7a45pi2w2grjim70ge,True,266.0,3.0,0.0,1.0,14.0,12.0,1.0,15.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,43.3,4.0,0.0,4.0,5.0,33.0,0.0,368.0,11.0,0.0,21.0,27.0,2.0,0.0,1.0,13.0,0.0,0.0,131.0,1.0,3.0,2.0,138.0,12.0,1.0,6.0,1.0,15.0,3.0,15.0,26.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,4.0,12.0,7.0,0.0,39.0,14.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,11.0,0.0,0.0,76.0,69.0,33.0,15.0,0.0,1.0,53.0,1.0,4231,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,6.0,0.0,1.0,0.0,62.0,21.0,0.0,3.0,3.0,4.0,7.0,0.0,46.0,38.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,155.0,30.0,1.0,8.0,7.0,0.0,221.0,2.0,33.0,1.0,62.0,3.0,599.0,25.0,0.0,16.0,10.0,0.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,6.0,3.0,3.0,2.0,20.0,144.0,60.0,76.0,88.0,67.0,110.0,2.0,19.0,10.0,5.0,165.0,165.0,0.0,0.0,21.0,1.0,0.0,1.0,1.0,335.0,245.0,6.0,10.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,cvk0erynir4aj77er9ldbjm6s,2025-02-25Z,1pse9ta7a45pi2w2grjim70ge,Bournemouth,e5p0ehyguld7egzhiedpdnc3w,False,372.0,7.0,0.0,9.0,12.0,14.0,1.0,7.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,56.7,2.0,0.0,7.0,4.0,26.0,4.0,467.0,19.0,0.0,25.0,18.0,1.0,0.0,9.0,13.0,1.0,0.0,186.0,5.0,8.0,3.0,194.0,6.0,4.0,12.0,5.0,23.0,1.0,18.0,18.0,26.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,7.0,7.0,4.0,0.0,51.0,16.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,14.0,0.0,0.0,69.0,76.0,26.0,14.0,0.0,1.0,62.0,0.0,4231,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,14.0,12.0,0.0,4.0,0.0,66.0,39.0,0.0,7.0,10.0,5.0,2.0,0.0,94.0,47.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,219.0,21.0,8.0,22.0,14.0,2.0,270.0,0.0,32.0,6.0,61.0,1.0,701.0,42.0,0.0,14.0,10.0,3.0,34.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,5.0,2.0,12.0,1.0,2.0,0.0,21.0,174.0,74.0,110.0,109.0,97.0,143.0,0.0,25.0,12.0,7.0,157.0,157.0,0.0,2.0,33.0,0.0,0.0,2.0,0.0,445.0,353.0,7.0,7.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,ctwk908pkro7x2g9zqebvup78,2025-02-23Z,a3nyxabgsqlnqfkeg41m6tnpp,Man City,c8h9bw1l82s06h77xxrelzhur,True,603.0,8.0,0.0,7.0,9.0,3.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3,2.0,0.0,3.0,4.0,17.0,2.0,659.0,16.0,0.0,5.0,20.0,0.0,0.0,7.0,2.0,0.0,0.0,225.0,1.0,3.0,2.0,381.0,1.0,1.0,1.0,9.0,15.0,0.0,20.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,6.0,10.0,6.0,2.0,0.0,50.0,6.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,9.0,0.0,0.0,35.0,41.0,17.0,9.0,0.0,2.0,75.0,0.0,4141,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,1.0,48.0,35.0,0.0,2.0,11.0,5.0,2.0,0.0,89.0,83.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,232.0,36.0,6.0,22.0,16.0,0.0,449.0,0.0,5.0,9.0,31.0,3.0,848.0,40.0,0.0,23.0,1.0,1.0,29.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,21.0,156.0,88.0,215.0,200.0,211.0,252.0,2.0,16.0,30.0,3.0,123.0,123.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,642.0,586.0,2.0,7.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,ctwk908pkro7x2g9zqebvup78,2025-02-23Z,c8h9bw1l82s06h77xxrelzhur,Liverpool,a3nyxabgsqlnqfkeg41m6tnpp,False,268.0,2.0,1.0,5.0,3.0,10.0,2.0,10.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,33.7,5.0,0.0,2.0,5.0,34.0,4.0,332.0,8.0,0.0,22.0,6.0,0.0,0.0,5.0,13.0,0.0,0.0,182.0,2.0,2.0,0.0,88.0,10.0,7.0,2.0,3.0,18.0,1.0,5.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,6.0,10.0,0.0,49.0,23.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,41.0,35.0,34.0,15.0,0.0,0.0,26.0,2.0,4222,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,15.0,4.0,2.0,7.0,0.0,44.0,18.0,0.0,1.0,5.0,4.0,8.0,0.0,32.0,30.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,206.0,8.0,4.0,7.0,3.0,0.0,133.0,1.0,18.0,3.0,45.0,1.0,491.0,27.0,0.0,6.0,2.0,1.0,32.0,20.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,11.0,103.0,52.0,67.0,110.0,43.0,67.0,1.0,24.0,12.0,2.0,91.0,91.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,313.0,252.0,4.0,10.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,cuazu03g3y1uytoepfuvwzcic,2025-02-23Z,7vn2i2kd35zuetw6b38gw9jsz,Newcastle,1qtaiy11gswx327s0vkibf70n,True,379.0,5.0,0.0,7.0,11.0,11.0,2.0,9.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,57.1,2.0,0.0,3.0,3.0,36.0,1.0,463.0,13.0,0.0,20.0,22.0,1.0,0.0,7.0,13.0,0.0,0.0,218.0,1.0,3.0,2.0,164.0,5.0,8.0,5.0,10.0,15.0,0.0,17.0,15.0,20.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,10.0,7.0,0.0,56.0,6.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,16.0,0.0,0.0,58.0,63.0,36.0,23.0,1.0,3.0,46.0,4.0,433,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,23.0,11.0,0.0,8.0,1.0,65.0,34.0,0.0,3.0,5.0,5.0,7.0,0.0,57.0,54.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,241.0,25.0,6.0,18.0,12.0,3.0,240.0,2.0,14.0,10.0,40.0,0.0,691.0,35.0,0.0,13.0,5.0,1.0,26.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,11.0,1.0,2.0,2.0,12.0,160.0,67.0,118.0,118.0,87.0,127.0,0.0,15.0,29.0,3.0,148.0,148.0,1.0,2.0,33.0,1.0,0.0,2.0,1.0,439.0,362.0,6.0,5.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
